,NUTS_ID,TEMPERATURE_MAX_2018-01,TEMPERATURE_MAX_2018-02,TEMPERATURE_MAX_2018-03,TEMPERATURE_MAX_2018-04,TEMPERATURE_MAX_2018-05,TEMPERATURE_MAX_2018-06,TEMPERATURE_MAX_2018-07,TEMPERATURE_MAX_2018-08,TEMPERATURE_MAX_2018-09,TEMPERATURE_MAX_2018-10,TEMPERATURE_MAX_2018-11,TEMPERATURE_MAX_2018-12,TEMPERATURE_MIN_2018-01,TEMPERATURE_MIN_2018-02,TEMPERATURE_MIN_2018-03,TEMPERATURE_MIN_2018-04,TEMPERATURE_MIN_2018-05,TEMPERATURE_MIN_2018-06,TEMPERATURE_MIN_2018-07,TEMPERATURE_MIN_2018-08,TEMPERATURE_MIN_2018-09,TEMPERATURE_MIN_2018-10,TEMPERATURE_MIN_2018-11,TEMPERATURE_MIN_2018-12,TEMPERATURE_AVG_2018-01,TEMPERATURE_AVG_2018-02,TEMPERATURE_AVG_2018-03,TEMPERATURE_AVG_2018-04,TEMPERATURE_AVG_2018-05,TEMPERATURE_AVG_2018-06,TEMPERATURE_AVG_2018-07,TEMPERATURE_AVG_2018-08,TEMPERATURE_AVG_2018-09,TEMPERATURE_AVG_2018-10,TEMPERATURE_AVG_2018-11,TEMPERATURE_AVG_2018-12,GRID_NO_2018-01,LATITUDE_2018-01,LONGITUDE_2018-01,ALTITUDE_2018-01,PRECIPITATION_2018-01,PRECIPITATION_2018-02,PRECIPITATION_2018-03,PRECIPITATION_2018-04,PRECIPITATION_2018-05,PRECIPITATION_2018-06,PRECIPITATION_2018-07,PRECIPITATION_2018-08,PRECIPITATION_2018-09,PRECIPITATION_2018-10,PRECIPITATION_2018-11,PRECIPITATION_2018-12,SNOWDEPTH_2018-01,SNOWDEPTH_2018-02,SNOWDEPTH_2018-03,SNOWDEPTH_2018-04,SNOWDEPTH_2018-05,SNOWDEPTH_2018-06,SNOWDEPTH_2018-07,SNOWDEPTH_2018-08,SNOWDEPTH_2018-09,SNOWDEPTH_2018-10,SNOWDEPTH_2018-11,SNOWDEPTH_2018-12,index_right_2018-01,LEVL_CODE_2018-01,MOUNT_TYPE_2018-01,URBN_TYPE_2018-01,COAST_TYPE_2018-01
421,DE931,12.7,6.6,15.6,27.9,32.9,32.6,35.5,36.6,31.9,27.3,18.3,13.0,-6.7,-16.4,-13.2,-4.2,-3.8,5.8,5.4,5.9,-2.1,-3.8,-7.3,-4.4,3.5290322580645164,-1.3982142857142856,2.4975806451612903,12.180833333333334,16.448387096774194,18.061666666666667,20.34354838709677,19.75403225806452,15.425833333333332,11.013709677419357,5.539166666666668,4.929032258064517,109609.5,52.7340725,10.059215,59.25,2.3701612903225806,0.33125,1.3604838709677418,2.12,0.7846774193548387,0.7108333333333333,1.7354838709677418,1.0814516129032257,1.294166666666667,0.7685483870967742,0.5575,2.543548387096774,0.0451612903225806,0.2945945945945946,0.436986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0192307692307692,1093.0,3.0,4.0,2.0,3.0
422,DE932,13.7,6.3,14.6,27.1,32.0,30.4,34.8,35.1,30.3,26.0,16.4,12.1,-5.5,-10.8,-10.3,-0.9,2.0,9.8,10.1,9.3,5.9,-0.3,-3.0,-1.8,3.7881720430107526,-0.0654761904761904,2.52258064516129,11.426666666666668,17.03440860215054,17.575555555555557,20.123655913978496,19.549462365591395,16.047777777777778,12.278494623655916,6.373333333333334,5.589247311827957,113773.0,53.66262,8.863113333333333,7.666666666666667,3.9946236559139785,0.3166666666666667,1.235483870967742,2.2177777777777776,0.210752688172043,1.3277777777777775,0.4688172043010752,2.272043010752688,1.9477777777777776,1.589247311827957,0.8277777777777777,2.4741935483870967,0.6666666666666666,0.1069444444444444,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,1094.0,3.0,4.0,2.0,1.0
423,DE933,13.3,6.0,15.7,28.0,32.1,30.9,35.2,36.1,31.5,27.2,15.7,12.3,-5.0,-13.1,-12.2,-2.6,0.6,8.8,8.4,8.3,2.3,-1.2,-3.2,-2.1,3.517741935483871,-0.8839285714285714,2.220967741935484,11.815,16.962903225806453,17.904999999999998,20.203225806451613,19.62258064516129,15.768333333333334,11.546774193548387,5.916666666666667,5.062903225806451,112109.5,53.29572,10.059985,39.0,3.0080645161290325,0.4678571428571428,1.75,1.3099999999999998,0.1129032258064516,1.211666666666667,1.0564516129032258,1.530645161290323,0.4,0.9451612903225806,0.53,2.8725806451612903,0.453125,0.6,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559999999999999,1095.0,3.0,4.0,2.0,3.0
424,DE934,12.3,6.2,15.9,28.2,32.0,32.1,37.0,36.5,31.8,27.9,16.0,13.1,-5.6,-13.7,-12.5,-0.8,-0.9,6.9,4.5,6.7,-0.4,-1.7,-5.5,-2.3,3.5951612903225807,-0.8035714285714286,2.162903225806452,12.406666666666666,16.474193548387095,18.13,20.51290322580645,20.07258064516129,15.96,11.024193548387096,5.430000000000001,4.817741935483871,111112.5,53.06532,11.178455,23.0,1.9806451612903224,0.2464285714285714,1.7129032258064516,1.1266666666666665,0.1838709677419354,0.51,0.5741935483870968,0.7096774193548387,0.4433333333333333,0.4354838709677419,0.35,1.529032258064516,0.0,0.1703703703703703,0.4102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,3.0,4.0,3.0,3.0
425,DE935,12.2,6.6,16.3,29.2,32.0,31.9,36.8,36.5,31.7,27.9,15.7,12.7,-5.5,-13.5,-12.1,-1.2,0.5,8.3,6.9,7.7,1.5,-0.9,-3.8,-2.0,3.482258064516129,-0.6839285714285713,2.2532258064516126,12.408333333333331,17.240322580645163,18.44,20.9,20.30483870967742,16.37333333333333,11.743548387096777,5.868333333333334,4.908064516129032,112111.5,53.293025,10.80976,18.5,2.4741935483870967,0.3571428571428571,2.135483870967742,1.096666666666667,0.0677419354838709,0.8200000000000001,1.1935483870967742,1.467741935483871,0.33,0.8548387096774194,0.33,2.27741935483871,0.1875,0.0,0.4473684210526316,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,3.0,4.0,2.0,3.0
426,DE936,13.3,6.5,14.6,26.4,31.9,29.4,34.6,35.4,31.0,26.5,16.4,11.9,-4.2,-11.1,-10.3,-1.9,1.9,9.6,9.8,8.5,4.2,-0.1,-2.7,-1.5,4.019354838709678,-0.2321428571428571,2.9064516129032256,11.886666666666668,16.948387096774194,17.723333333333336,19.887096774193548,19.42258064516129,15.766666666666667,12.003225806451614,6.303333333333333,5.567741935483871,112106.0,53.28941,8.74793,16.0,3.7096774193548394,0.3785714285714285,1.035483870967742,2.003333333333333,0.4548387096774193,1.31,1.3419354838709678,1.829032258064516,1.3166666666666669,1.6806451612903224,0.7200000000000001,2.867741935483872,0.0,0.2076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,3.0,4.0,2.0,2.0
427,DE937,13.6,6.7,15.0,27.3,32.1,30.7,34.8,35.9,31.4,26.8,16.4,12.3,-5.1,-13.1,-11.5,-3.0,-0.6,7.6,6.7,7.5,0.8,-2.4,-4.2,-2.3,3.764516129032258,-0.7508928571428571,2.553225806451613,11.768333333333334,16.628225806451614,17.585833333333333,19.655645161290323,19.106451612903225,15.429166666666667,11.429032258064517,5.921666666666667,5.335483870967742,112107.5,53.2937675,9.309695,29.25,3.583064516129032,0.3285714285714285,1.146774193548387,2.1358333333333333,0.4620967741935484,1.2333333333333334,1.488709677419355,1.595967741935484,1.265,1.5701612903225806,0.65,2.996774193548388,0.0,0.1962962962962963,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,3.0,4.0,3.0,3.0
428,DE938,13.4,6.2,14.8,27.5,32.4,32.0,34.9,36.6,31.7,27.2,16.5,12.5,-4.3,-13.1,-11.9,-1.8,-1.7,6.8,7.3,7.6,1.2,-1.0,-3.4,-2.1,3.611290322580645,-0.9910714285714286,2.5387096774193547,12.105,16.7758064516129,17.823333333333334,20.18064516129032,19.461290322580645,15.485,11.303225806451612,5.680000000000001,4.979032258064516,110608.5,52.958345,9.688,65.0,3.203225806451613,0.1785714285714285,1.4806451612903226,2.533333333333333,0.4838709677419355,1.0033333333333334,1.3451612903225807,0.8967741935483872,1.11,1.1548387096774193,0.44,3.3838709677419354,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,3.0,4.0,2.0,3.0
429,DE939,13.7,6.2,14.9,27.2,32.2,30.3,34.2,35.1,31.0,26.6,16.1,12.4,-4.6,-11.9,-11.4,-2.5,0.9,8.9,9.0,8.1,2.7,-1.3,-3.8,-1.9,3.7903225806451615,-0.6964285714285714,2.341935483870968,11.656666666666666,16.967741935483872,17.736666666666668,19.780645161290323,19.216129032258067,15.586666666666668,11.51290322580645,6.136666666666667,5.409677419354838,113108.0,53.51948,9.49499,26.0,4.083870967741936,0.8857142857142858,1.3709677419354838,1.5533333333333337,2.1129032258064515,1.4566666666666668,1.9903225806451608,1.029032258064516,0.7,1.4193548387096775,0.74,3.364516129032258,0.4666666666666667,0.4928571428571429,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,3.0,4.0,2.0,2.0
430,DE93A,12.2,6.1,15.9,28.1,32.0,32.2,36.2,36.1,31.2,27.4,16.4,12.3,-5.9,-14.4,-12.5,-2.5,-2.0,6.8,6.0,6.8,-0.8,-2.4,-5.0,-2.8,3.2301075268817203,-1.3857142857142857,2.0258064516129037,11.852222222222222,16.32150537634409,17.825555555555557,20.09354838709677,19.504301075268817,15.387777777777778,10.893548387096777,5.3533333333333335,4.67741935483871,110777.33333333331,52.99519333333334,10.493723333333334,66.33333333333333,2.770967741935484,0.3571428571428571,1.7150537634408602,2.623333333333333,0.0709677419354838,0.8533333333333333,1.167741935483871,1.246236559139785,0.8566666666666666,0.8967741935483872,0.4966666666666667,2.6129032258064515,0.11875,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,1102.0,3.0,4.0,3.0,3.0
431,DE93B,13.8,6.7,14.5,27.2,32.2,31.1,35.1,36.2,31.7,27.2,16.4,12.7,-4.6,-11.5,-10.5,-3.1,0.8,8.0,8.2,7.2,0.9,-0.1,-2.6,-2.7,4.096774193548387,-0.4285714285714285,3.161290322580645,12.186666666666667,16.83225806451613,18.10333333333333,20.22903225806452,19.64516129032258,15.54,11.709677419354838,6.163333333333333,5.52258064516129,111107.0,53.06806,9.12731,20.0,2.841935483870968,0.3071428571428571,1.0,2.5133333333333336,0.1838709677419354,0.7733333333333333,0.896774193548387,1.664516129032258,1.2266666666666666,0.9935483870967742,0.6033333333333334,1.7451612903225806,0.0,0.3461538461538461,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,3.0,4.0,2.0,3.0
432,DE946,13.5,6.4,14.2,27.0,31.7,29.2,34.1,35.1,29.8,26.8,16.1,11.8,-3.1,-10.1,-9.5,-0.8,2.3,9.7,8.8,9.2,4.8,-0.2,-2.6,-1.2,4.145161290322581,0.1428571428571428,3.196774193548387,11.74,16.951612903225808,17.313333333333333,19.529032258064515,19.01290322580645,15.426666666666668,12.28064516129032,6.493333333333334,5.767741935483872,112104.0,53.27933,7.99847,10.0,4.335483870967742,0.3428571428571428,1.3548387096774193,2.1766666666666667,0.8193548387096774,1.7,0.4193548387096774,2.4645161290322584,1.02,1.729032258064516,1.24,2.790322580645161,0.2142857142857142,0.1041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,1109.0,3.0,4.0,2.0,2.0
433,DE947,13.7,6.4,13.6,27.5,31.0,28.8,34.6,35.4,28.7,27.0,15.8,12.1,-3.6,-9.7,-9.6,-1.8,0.7,7.3,6.7,8.4,5.2,-2.2,-3.0,-1.5,4.276612903225806,0.4964285714285714,3.1266129032258063,11.041666666666666,15.910483870967743,16.815,19.546774193548387,19.033870967741933,15.571666666666664,12.674193548387096,6.58,5.874193548387097,113602.0,53.567535,7.2556775,3.5,3.7475806451612894,0.4321428571428571,1.316935483870968,2.32,1.0225806451612902,0.9908333333333332,0.189516129032258,2.562903225806452,1.6416666666666666,1.5032258064516129,0.995,2.841935483870968,0.0566037735849056,0.0372340425531914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630434782608695,1110.0,3.0,4.0,2.0,1.0
434,DE948,14.3,6.8,15.4,27.3,32.5,30.0,35.0,36.1,30.7,27.6,16.4,12.6,-3.5,-10.7,-9.9,-1.7,1.0,6.9,6.4,7.3,-0.1,-1.4,-3.1,-1.6,4.323655913978495,-0.0666666666666666,3.6301075268817207,12.17,16.89569892473118,17.41111111111111,19.32043010752688,18.648387096774197,14.996666666666668,11.873118279569892,6.288888888888889,5.717204301075269,110770.33333333331,52.97767666666667,7.888050000000001,18.33333333333333,2.649462365591398,0.3976190476190476,1.141935483870968,1.8166666666666669,0.8419354838709677,1.31,1.0666666666666669,1.3043010752688171,0.99,0.9376344086021504,0.7677777777777777,2.858064516129033,0.119047619047619,0.0459459459459459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,1111.0,3.0,4.0,3.0,3.0
435,DE949,14.1,7.6,16.0,29.5,33.0,31.2,36.8,37.3,30.5,28.2,18.1,13.3,-3.3,-10.3,-9.6,-2.4,0.1,7.0,6.5,6.7,-0.6,-2.6,-2.7,-2.3,4.61741935483871,-0.0657142857142857,4.224516129032258,12.423333333333334,16.98,17.592666666666666,20.25741935483871,19.141935483870967,15.288666666666668,12.03741935483871,6.46,5.744516129032258,109702.2,52.727454,7.357354,20.4,2.7870967741935484,0.4621428571428572,1.5193548387096774,1.2146666666666666,2.767741935483871,1.7519999999999998,0.4148387096774193,2.2419354838709675,1.126,0.9451612903225808,0.9073333333333332,3.2025806451612904,0.0210526315789473,0.2341269841269841,0.1122807017543859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311475409836065,1112.0,3.0,4.0,3.0,3.0
436,DE94A,13.4,6.3,13.7,27.2,31.1,28.7,34.4,35.1,28.9,26.7,15.9,11.9,-3.1,-9.7,-9.4,-1.0,2.3,9.6,9.1,9.9,6.6,-0.6,-2.5,-1.2,4.179032258064517,0.3714285714285714,2.9935483870967743,11.236666666666668,16.562903225806455,17.065,19.61290322580645,19.17096774193548,15.743333333333334,12.50967741935484,6.623333333333333,5.933870967741935,113604.0,53.586295,7.944735,1.5,4.335483870967742,0.3428571428571428,1.3548387096774193,2.1766666666666667,0.8193548387096774,1.7,0.4193548387096774,2.4645161290322584,1.2266666666666666,1.8612903225806448,1.24,2.790322580645161,0.1935483870967742,0.0808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,1113.0,3.0,4.0,2.0,1.0
437,DE94B,13.9,7.5,16.2,28.8,31.6,29.5,35.8,35.7,28.6,27.0,17.5,13.0,-2.3,-8.8,-9.1,-2.2,1.2,7.9,8.1,7.1,-0.4,-1.3,-2.2,-2.1,4.793548387096774,0.0607142857142856,4.351612903225806,12.323333333333332,16.835483870967742,17.37,19.95483870967742,18.76129032258065,14.993333333333334,11.883870967741936,6.39,5.703225806451614,109101.0,52.58227,6.923039999999999,16.0,2.767741935483871,0.4035714285714286,1.7032258064516128,0.98,2.803225806451613,0.7133333333333334,0.4709677419354838,2.1225806451612903,1.163333333333333,0.9903225806451612,0.8566666666666667,3.3903225806451616,0.04,0.3541666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,1114.0,3.0,4.0,2.0,3.0
438,DE94C,13.9,6.8,14.0,27.7,31.6,29.2,35.0,35.3,29.3,27.4,16.0,12.3,-3.3,-10.0,-9.6,-1.5,0.6,8.5,6.2,8.5,3.7,-1.8,-2.6,-1.5,4.241935483870968,0.1017857142857142,3.517741935483871,11.688333333333333,16.238709677419354,16.871666666666666,19.248387096774195,18.725806451612904,15.281666666666666,12.208064516129031,6.295,5.811290322580645,112102.5,53.26547,7.446400000000001,2.0,3.858064516129032,0.3767857142857143,1.3951612903225807,1.945,1.5935483870967742,1.79,0.2983870967741935,1.885483870967742,1.143333333333333,1.3806451612903226,1.0583333333333331,2.7241935483870967,0.1071428571428571,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391304347826087,1115.0,3.0,4.0,2.0,1.0
439,DE94D,14.0,6.6,14.9,27.0,32.4,30.0,34.7,35.9,31.3,27.5,16.4,12.6,-4.1,-11.2,-10.3,-2.2,0.8,7.7,7.2,7.1,0.4,-0.6,-3.2,-1.7,4.120967741935484,-0.3517857142857142,3.298387096774193,12.08,16.78548387096774,17.673333333333336,19.716129032258067,19.04516129032258,15.163333333333332,11.680645161290323,6.09,5.529032258064516,110605.0,52.94806,8.385765,34.0,2.5935483870967744,0.4339285714285714,1.058064516129032,1.6483333333333334,0.714516129032258,1.1933333333333336,0.9774193548387096,1.2645161290322582,1.01,0.9161290322580646,0.77,2.929032258064516,0.1481481481481481,0.096078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,1116.0,3.0,4.0,2.0,2.0
440,DE94E,13.8,7.2,16.2,28.5,32.9,30.9,36.3,37.0,32.2,28.2,17.0,13.1,-2.5,-10.8,-10.6,-2.0,0.0,7.0,8.7,6.5,-0.6,-1.3,-3.9,-1.9,4.629032258064516,-0.3285714285714285,3.9741935483870967,12.632666666666667,16.874193548387098,17.93,20.88,19.79741935483871,15.677333333333332,11.88258064516129,6.32,5.527741935483871,108104.0,52.380828,8.038434,60.2,2.823225806451613,0.5128571428571428,1.3051612903225804,1.1826666666666668,1.7187096774193549,0.8493333333333334,0.7451612903225806,1.4296774193548387,1.090666666666667,1.149032258064516,0.7126666666666667,3.0754838709677417,0.1473684210526316,0.1295454545454545,0.1864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,1117.0,3.0,4.0,2.0,3.0
441,DE94G,13.5,6.5,14.5,27.0,31.7,29.6,34.6,35.5,30.3,26.8,16.4,11.9,-3.4,-10.2,-9.7,-1.4,2.3,9.7,9.5,9.1,4.7,0.2,-2.4,-1.3,4.148387096774194,0.1928571428571428,3.0693548387096774,11.853333333333332,17.26774193548387,17.71333333333333,20.09193548387097,19.65967741935484,16.015,12.538709677419355,6.653333333333333,5.738709677419355,112605.0,53.390405,8.388950000000001,1.5,3.390322580645161,0.2571428571428572,1.2580645161290325,2.61,0.132258064516129,1.7699999999999998,0.8451612903225806,1.738709677419355,1.4966666666666666,1.761290322580645,0.7466666666666667,2.6225806451612903,0.0,0.073469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,3.0,4.0,2.0,1.0
442,DE94H,12.6,5.8,13.2,26.8,28.0,26.1,32.1,31.9,26.7,25.8,15.4,11.3,-1.0,-8.3,-8.7,1.0,4.7,10.2,12.2,11.5,9.1,3.2,-1.9,-0.9,4.33225806451613,0.8285714285714285,2.890322580645161,10.663333333333332,15.980645161290322,16.53666666666667,19.374193548387098,19.07741935483871,15.866666666666667,12.929032258064517,6.973333333333334,6.035483870967742,114103.0,53.66492,7.61035,2.0,4.335483870967742,0.3428571428571428,1.3548387096774193,2.1766666666666667,0.8193548387096774,1.7,0.4193548387096774,2.4645161290322584,1.2566666666666668,1.7032258064516128,1.24,2.790322580645161,0.2142857142857142,0.0652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1120.0,3.0,4.0,3.0,1.0
443,DEA13,13.6,6.8,15.5,28.5,29.9,28.9,35.7,36.1,31.2,27.4,18.7,13.6,-0.3,-9.6,-8.8,0.0,4.6,8.8,11.1,7.3,2.3,2.2,-1.6,-1.7,5.554838709677419,0.0678571428571428,4.83225806451613,13.67,16.72258064516129,18.276666666666664,21.748387096774195,20.45483870967742,16.113333333333333,13.058064516129033,7.386666666666667,5.816129032258065,104101.0,51.459970000000006,6.99908,100.0,3.5387096774193547,0.5214285714285715,2.167741935483871,1.856666666666667,1.829032258064516,1.403333333333333,0.535483870967742,1.506451612903226,1.51,1.0870967741935482,0.7566666666666666,4.33225806451613,0.0,0.04,0.3777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,3.0,4.0,1.0,3.0
444,DEA1B,14.0,8.5,16.1,28.8,30.8,30.0,38.1,36.5,29.6,27.7,18.1,13.7,0.1,-8.7,-8.0,-0.4,3.4,7.9,8.3,7.3,0.1,0.5,-2.0,-3.3,5.675806451612903,0.7142857142857143,4.980645161290322,13.156666666666666,17.16290322580645,18.326666666666664,21.741935483870968,19.88064516129032,15.823333333333332,12.54516129032258,7.096666666666667,5.806451612903226,104599.0,51.551480000000005,6.271285000000001,26.0,2.074193548387097,0.4678571428571429,1.2032258064516128,2.103333333333333,1.1870967741935483,0.9166666666666666,0.1419354838709677,1.1709677419354838,0.8433333333333333,0.6709677419354839,0.3966666666666666,3.070967741935484,0.0,0.0666666666666666,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,872.0,3.0,4.0,2.0,3.0
445,DEA1C,13.3,7.0,15.5,28.7,29.9,28.2,35.7,35.6,30.9,26.5,20.1,13.1,0.0,-8.8,-8.6,1.0,4.9,8.8,11.3,7.6,4.0,2.0,-0.4,-1.6,5.422580645161291,0.2785714285714285,5.012903225806451,13.876666666666669,17.23548387096774,18.290000000000003,21.970967741935485,20.361290322580647,16.28666666666667,13.274193548387096,7.38,5.622580645161291,103101.0,51.23548,7.01374,141.0,3.5387096774193547,0.5214285714285715,2.167741935483871,1.856666666666667,1.829032258064516,1.403333333333333,0.535483870967742,1.506451612903226,1.51,1.0870967741935482,0.7566666666666666,4.33225806451613,0.0,0.037037037037037,0.3777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,3.0,4.0,1.0,3.0
446,DEA1D,14.6,8.3,16.1,28.8,30.7,29.3,36.5,36.7,31.8,27.6,20.1,14.3,-0.9,-9.0,-8.7,-1.1,3.8,8.6,10.9,6.3,0.8,1.4,-2.4,-2.4,6.0,0.5214285714285715,5.435483870967742,13.706666666666669,16.91290322580645,18.62333333333333,22.05161290322581,20.625806451612902,16.27,13.30967741935484,7.65,6.1,103100.0,51.22575,6.65611,40.0,2.7516129032258063,0.55,1.6709677419354838,1.5133333333333332,3.0161290322580645,1.5266666666666666,0.2516129032258064,1.5161290322580645,1.2733333333333334,0.7645161290322581,0.65,2.9935483870967743,0.0,0.2083333333333333,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,874.0,3.0,4.0,1.0,3.0
447,DEA1E,14.0,8.4,15.8,28.4,29.5,29.2,37.1,36.1,30.5,27.4,18.5,14.1,0.6,-8.4,-7.9,0.3,4.1,8.2,9.8,7.2,1.2,2.0,-1.0,-2.5,5.838709677419355,0.6071428571428571,5.341935483870968,13.393333333333334,16.85483870967742,18.39333333333333,21.983870967741936,20.15806451612903,16.043333333333333,12.912903225806453,7.34,5.883870967741935,103099.0,51.21492,6.29863,62.0,2.7516129032258063,0.55,1.6709677419354838,1.5133333333333332,3.0161290322580645,1.5266666666666666,0.2516129032258064,1.5161290322580645,1.2733333333333334,0.7645161290322581,0.65,2.9935483870967743,0.0,0.0434782608695652,0.4909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,3.0,4.0,1.0,3.0
448,DEA1F,14.2,8.3,15.9,28.9,31.0,29.1,37.2,36.5,30.5,28.0,19.3,14.0,0.2,-8.4,-8.4,-0.5,4.3,8.8,10.4,7.2,0.8,1.5,-1.2,-2.8,5.864516129032259,0.6553571428571427,5.116129032258065,13.458333333333334,17.282258064516128,18.551666666666662,21.956451612903223,20.151612903225807,16.006666666666668,12.920967741935485,7.363333333333333,6.009677419354839,104600.0,51.5624,6.6314,27.0,2.420967741935484,0.5089285714285714,1.4370967741935483,1.8083333333333331,2.101612903225807,1.221666666666667,0.196774193548387,1.3435483870967742,1.0583333333333331,0.717741935483871,0.5233333333333333,3.032258064516129,0.0,0.108695652173913,0.3363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,876.0,3.0,4.0,1.0,3.0
449,DEA23,14.4,8.4,16.2,28.6,30.7,29.3,36.5,37.6,32.6,27.3,19.2,14.8,0.4,-8.7,-8.0,-0.9,2.7,7.6,10.3,5.9,0.4,1.5,-2.3,-3.2,6.164516129032258,0.5,5.470967741935484,13.756666666666666,16.80322580645161,18.66333333333333,21.861290322580647,20.687096774193545,16.16,12.980645161290322,7.713333333333334,6.1,102101.0,51.01097,7.02823,45.0,2.7516129032258063,0.55,1.6709677419354838,1.5133333333333332,3.0161290322580645,1.5266666666666666,0.2516129032258064,1.5161290322580645,1.2733333333333334,0.7645161290322581,0.65,2.9935483870967743,0.0,0.217391304347826,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,878.0,3.0,4.0,1.0,3.0
450,DEA26,14.4,8.2,16.6,28.1,29.9,29.6,36.4,37.1,32.6,27.3,18.6,14.6,-0.1,-9.8,-7.9,-0.5,1.8,7.2,8.4,5.8,-0.2,0.5,-4.8,-4.9,5.869892473118279,0.1726190476190476,5.198924731182796,13.24222222222222,16.35483870967742,17.92666666666667,21.556989247311822,20.22795698924731,15.953333333333331,12.512903225806452,7.053333333333333,5.678494623655914,101432.66666666669,50.84449666666667,6.446400000000001,122.33333333333331,1.848387096774193,0.4392857142857143,1.4838709677419355,2.1666666666666665,1.6064516129032258,2.5766666666666667,0.1580645161290322,0.8548387096774194,1.25,0.7290322580645161,0.53,2.693548387096774,0.1818181818181818,0.4054054054054054,0.590625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,3.0,4.0,2.0,3.0
451,DEA27,14.6,8.1,16.2,28.3,30.3,29.1,36.3,37.0,32.3,27.4,18.2,14.6,0.5,-9.0,-8.1,-0.7,3.3,8.5,10.0,6.2,0.9,1.5,-1.5,-3.4,6.032258064516129,0.3642857142857143,5.341935483870968,13.52,16.706451612903226,18.30666666666667,21.783870967741933,20.541935483870965,16.1,12.812903225806451,7.316666666666666,5.874193548387097,102100.0,51.0013,6.67233,73.0,1.848387096774193,0.4392857142857143,1.4838709677419355,2.1666666666666665,3.419354838709677,2.58,0.1580645161290322,0.8548387096774194,1.25,0.7290322580645162,0.53,2.693548387096774,0.25,0.6521739130434783,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,3.0,4.0,1.0,3.0
452,DEA28,12.3,7.4,14.3,27.3,28.5,29.2,34.8,36.3,31.0,26.2,16.9,13.5,-0.1,-10.4,-8.2,-0.2,1.9,6.9,9.8,6.4,1.7,1.1,-2.9,-2.9,5.251612903225807,-0.4035714285714286,4.574193548387097,12.916666666666666,15.935483870967742,17.64333333333333,21.193548387096776,19.967741935483872,15.613333333333332,11.925806451612903,6.62,4.835483870967742,100100.0,50.55235,6.70417,252.0,2.677419354838709,0.7214285714285714,2.0870967741935487,3.08,2.841935483870968,1.1366666666666667,0.2838709677419355,1.6516129032258065,1.65,1.5774193548387097,0.7133333333333333,3.9741935483870967,0.0,0.6111111111111112,0.3583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,882.0,3.0,4.0,2.0,3.0
