NUTS_ID,TEMPERATURE_MAX_2018-01,TEMPERATURE_MAX_2018-02,TEMPERATURE_MAX_2018-03,TEMPERATURE_MAX_2018-04,TEMPERATURE_MAX_2018-05,TEMPERATURE_MAX_2018-06,TEMPERATURE_MAX_2018-07,TEMPERATURE_MAX_2018-08,TEMPERATURE_MAX_2018-09,TEMPERATURE_MAX_2018-10,TEMPERATURE_MAX_2018-11,TEMPERATURE_MAX_2018-12,TEMPERATURE_MIN_2018-01,TEMPERATURE_MIN_2018-02,TEMPERATURE_MIN_2018-03,TEMPERATURE_MIN_2018-04,TEMPERATURE_MIN_2018-05,TEMPERATURE_MIN_2018-06,TEMPERATURE_MIN_2018-07,TEMPERATURE_MIN_2018-08,TEMPERATURE_MIN_2018-09,TEMPERATURE_MIN_2018-10,TEMPERATURE_MIN_2018-11,TEMPERATURE_MIN_2018-12,TEMPERATURE_AVG_2018-01,TEMPERATURE_AVG_2018-02,TEMPERATURE_AVG_2018-03,TEMPERATURE_AVG_2018-04,TEMPERATURE_AVG_2018-05,TEMPERATURE_AVG_2018-06,TEMPERATURE_AVG_2018-07,TEMPERATURE_AVG_2018-08,TEMPERATURE_AVG_2018-09,TEMPERATURE_AVG_2018-10,TEMPERATURE_AVG_2018-11,TEMPERATURE_AVG_2018-12,GRID_NO_2018-01,LATITUDE_2018-01,LONGITUDE_2018-01,ALTITUDE_2018-01,PRECIPITATION_2018-01,PRECIPITATION_2018-02,PRECIPITATION_2018-03,PRECIPITATION_2018-04,PRECIPITATION_2018-05,PRECIPITATION_2018-06,PRECIPITATION_2018-07,PRECIPITATION_2018-08,PRECIPITATION_2018-09,PRECIPITATION_2018-10,PRECIPITATION_2018-11,PRECIPITATION_2018-12,ET0_2018-01,ET0_2018-02,ET0_2018-03,ET0_2018-04,ET0_2018-05,ET0_2018-06,ET0_2018-07,ET0_2018-08,ET0_2018-09,ET0_2018-10,ET0_2018-11,ET0_2018-12,WINDSPEED_2018-01,WINDSPEED_2018-02,WINDSPEED_2018-03,WINDSPEED_2018-04,WINDSPEED_2018-05,WINDSPEED_2018-06,WINDSPEED_2018-07,WINDSPEED_2018-08,WINDSPEED_2018-09,WINDSPEED_2018-10,WINDSPEED_2018-11,WINDSPEED_2018-12,LEVL_CODE_2018-01,MOUNT_TYPE_2018-01,URBN_TYPE_2018-01,COAST_TYPE_2018-01
FRK22,18.3,16.2,20.0,28.8,29.0,33.1,38.0,38.6,33.9,27.3,20.6,17.7,-2.1,-14.9,-5.5,-0.6,0.6,7.2,10.1,6.2,4.0,-1.6,-3.2,-6.8,7.423655913978494,2.475793650793651,7.6960573476702505,13.754074074074074,16.113620071684586,20.08111111111111,23.823297491039426,23.11111111111111,19.653703703703705,14.246594982078854,9.239259259259258,6.2663082437275985,74869.66666666667,44.779129999999995,4.493036666666666,371.22222222222223,4.591397849462366,1.005952380952381,5.329390681003584,4.154444444444445,4.584229390681004,2.2496296296296294,1.1261648745519712,2.257347670250896,0.3440740740740741,5.460215053763441,7.524444444444444,1.4039426523297491,0.853225806451613,1.1621428571428571,1.8127956989247311,3.2908518518518517,3.6044444444444443,4.948,5.7790681003584226,4.916702508960573,3.7112962962962963,2.0678136200716843,0.8312962962962962,0.7376344086021506,2.8849462365591396,3.501984126984127,3.100358422939068,2.937037037037037,2.688530465949821,3.002962962962963,2.660573476702509,2.851971326164875,2.52037037037037,3.2114695340501793,2.404074074074074,2.621505376344086,3.0,3.0,3.0,3.0
FRK23,18.1,16.4,19.5,29.1,29.0,32.7,37.2,37.8,33.0,26.9,20.8,17.0,-5.7,-12.5,-6.2,-2.1,3.1,5.3,5.9,5.6,3.2,-1.1,-6.8,-7.1,7.246953405017922,2.6206349206349207,7.6211469534050185,13.76,15.975268817204302,19.907037037037036,23.425448028673834,22.74695340501792,19.383703703703706,14.031541218637994,9.211481481481481,5.859856630824373,74093.88888888889,44.63549888888889,5.136746666666666,379.0,3.139068100358423,0.905952380952381,3.8917562724014334,2.191481481481482,3.7577060931899644,2.438148148148148,0.4978494623655914,2.018996415770609,0.2903703703703704,4.752688172043011,5.536296296296296,2.0125448028673834,0.9053405017921147,1.152936507936508,1.9220788530465949,3.416259259259259,3.5955555555555554,4.903777777777778,5.842652329749104,4.838817204301075,3.726666666666667,2.017347670250896,0.9052962962962964,0.7307168458781362,2.957347670250896,3.482142857142857,3.3200716845878135,3.038148148148148,2.5222222222222226,2.81037037037037,2.663082437275986,2.6197132616487453,2.5425925925925927,3.0767025089605733,2.5055555555555555,2.774551971326165,3.0,2.0,3.0,3.0
FRK24,16.0,12.8,18.0,30.0,29.1,33.3,36.1,36.5,32.3,26.0,22.7,15.3,-7.9,-17.8,-10.4,-5.4,-0.8,2.6,5.1,2.1,0.0,-3.8,-5.4,-10.6,5.140942928039703,0.25961538461538464,5.627543424317618,12.59051282051282,14.527543424317619,18.104871794871794,21.495037220843674,20.896774193548385,17.77846153846154,12.179404466501241,7.422051282051282,4.104218362282879,76710.92307692308,45.24637384615385,5.608406153846154,638.5384615384615,5.6967741935483875,1.601098901098901,4.615136476426799,1.2784615384615385,3.3456575682382135,2.4476923076923076,1.2679900744416874,2.1282878411910673,0.7084615384615385,3.5364764267990076,3.557948717948718,4.102977667493796,0.7211414392059553,0.7957692307692308,1.5827047146401987,3.18974358974359,3.2160049627791563,4.351025641025641,5.144888337468982,4.241712158808933,3.13448717948718,1.6912655086848636,0.847948717948718,0.5337220843672457,2.5535980148883373,2.5362637362637366,2.7930521091811413,2.593076923076923,2.0615384615384613,2.2815384615384615,2.213151364764268,2.2640198511166254,2.0123076923076924,2.2702233250620347,2.2546153846153847,2.124813895781638,3.0,2.0,2.0,3.0
FRK25,17.2,16.2,18.9,28.1,29.1,32.6,35.7,36.6,32.0,28.0,21.7,17.9,-1.7,-14.5,-6.2,-0.6,0.2,7.3,8.6,4.7,1.3,-1.8,-3.0,-6.4,6.747177419354839,0.6120535714285714,6.938306451612903,12.772916666666667,14.658467741935485,18.287916666666668,21.516129032258064,21.208870967741937,18.008333333333333,12.625806451612902,8.257083333333334,5.484274193548386,79341.25,45.77250375,4.1860525,478.375,3.6580645161290324,1.16875,2.7221774193548387,1.5433333333333332,3.41491935483871,2.32375,1.5205645161290324,1.0221774193548387,0.6466666666666666,2.460887096774193,2.2304166666666663,1.6080645161290323,0.8478629032258065,0.7670535714285714,1.774274193548387,3.1496666666666666,3.2396774193548383,4.18125,4.928185483870968,4.3546774193548385,3.3015833333333333,1.897983870967742,0.9582916666666667,0.6426209677419356,3.135483870967742,2.6611607142857143,3.4064516129032256,3.087083333333333,2.4661290322580647,2.472083333333333,2.3112903225806454,2.414112903225807,2.2570833333333336,2.899193548387097,2.8545833333333333,2.543145161290323,3.0,3.0,2.0,3.0
FRK26,17.1,12.4,18.6,28.6,29.8,33.4,36.4,36.9,32.9,27.2,21.0,16.1,-1.4,-12.0,-3.1,0.7,3.2,8.9,10.6,6.6,3.9,0.0,-0.9,-3.8,7.5691244239631335,1.861734693877551,7.878801843317973,14.223809523809523,16.53548387096774,20.16809523809524,23.400460829493085,23.08479262672811,19.526190476190475,13.6963133640553,8.787619047619048,5.9036866359447,79521.42857142857,45.83965142857143,4.697468571428572,298.7142857142857,3.835483870967742,0.9918367346938776,2.853917050691244,1.1752380952380952,3.0313364055299536,2.3266666666666667,1.4211981566820275,1.0400921658986175,0.3657142857142857,2.2797235023041473,2.6157142857142857,1.695852534562212,0.8981566820276498,0.9308163265306122,1.822488479262673,3.4270952380952378,3.664884792626728,4.901809523809525,5.505483870967742,4.9071889400921656,3.5824285714285717,1.9297695852534562,0.9142380952380953,0.6289861751152074,3.084331797235023,2.9321428571428574,3.2880184331797233,3.0795238095238098,2.584331797235023,2.866190476190476,2.4534562211981568,2.7110599078341013,2.341904761904762,2.8755760368663594,2.507619047619048,2.484331797235023,3.0,2.0,1.0,3.0
FRK27,14.4,11.7,17.2,29.5,28.3,32.8,36.1,36.3,31.8,25.4,22.7,14.2,-12.6,-25.2,-15.2,-7.9,-4.0,1.2,3.3,-1.5,-0.6,-6.4,-11.3,-15.7,1.7949820788530466,-3.096428571428571,1.4512544802867382,8.869259259259259,11.091756272401433,14.887407407407407,18.103225806451615,17.304301075268818,14.831111111111111,9.88494623655914,4.590370370370371,1.6125448028673834,77320.44444444444,45.41493444444444,6.452538888888889,1275.4444444444443,9.883870967741935,1.7083333333333333,3.970250896057348,1.6044444444444443,2.5587813620071684,1.5766666666666667,1.6053763440860216,1.9899641577060934,1.2885185185185184,2.7677419354838713,2.0533333333333332,5.575268817204301,0.6223655913978495,0.7026190476190476,1.2625448028673836,2.775148148148148,2.924444444444444,3.9099629629629633,4.551792114695341,3.6617921146953405,2.725962962962963,1.593584229390681,0.7638888888888888,0.5353046594982078,2.8659498207885306,2.418253968253968,2.7129032258064516,2.924074074074074,2.126523297491039,2.2555555555555555,2.2419354838709675,2.177777777777778,2.0703703703703704,2.560931899641577,2.0914814814814817,2.1426523297491036,3.0,3.0,2.0,3.0
FRK27,14.4,11.7,17.2,29.5,28.3,32.8,36.1,36.3,31.8,25.4,22.7,14.2,-12.6,-25.2,-15.2,-7.9,-4.0,1.2,3.3,-1.5,-0.6,-6.4,-11.3,-15.7,1.7949820788530466,-3.096428571428571,1.4512544802867382,8.869259259259259,11.091756272401433,14.887407407407407,18.103225806451615,17.304301075268818,14.831111111111111,9.88494623655914,4.590370370370371,1.6125448028673834,77320.44444444444,45.41493444444444,6.452538888888889,1275.4444444444443,9.883870967741935,1.7083333333333333,3.970250896057348,1.6044444444444443,2.5587813620071684,1.5766666666666667,1.6053763440860216,1.9899641577060934,1.2885185185185184,2.7677419354838713,2.0533333333333332,5.575268817204301,0.6223655913978495,0.7026190476190476,1.2625448028673836,2.775148148148148,2.924444444444444,3.9099629629629633,4.551792114695341,3.6617921146953405,2.725962962962963,1.593584229390681,0.7638888888888888,0.5353046594982078,2.8659498207885306,2.418253968253968,2.7129032258064516,2.924074074074074,2.126523297491039,2.2555555555555555,2.2419354838709675,2.177777777777778,2.0703703703703704,2.560931899641577,2.0914814814814817,2.1426523297491036,3.0,3.0,2.0,3.0
FRK28,14.0,10.2,15.6,27.6,26.9,31.2,34.3,34.6,30.6,24.5,20.3,12.7,-5.8,-17.5,-9.6,-3.9,1.4,6.0,7.8,3.7,3.3,-2.2,-5.2,-9.4,3.897983870967742,-0.6058035714285713,4.022177419354839,11.9475,14.087096774193547,17.915833333333335,20.612903225806452,20.032661290322583,16.98875,11.631048387096774,6.25,3.14758064516129,79973.125,46.0095425,6.38418,744.625,7.816935483870967,1.9388392857142858,4.987500000000001,1.4779166666666665,3.0923387096774193,2.4704166666666665,1.8782258064516129,2.206854838709677,1.43875,1.928225806451613,1.7875,6.335483870967742,0.5336290322580646,0.6975892857142857,1.3116935483870968,3.108166666666667,3.3360080645161294,4.469083333333333,4.956370967741936,4.030685483870967,2.932125,1.5889919354838709,0.6322083333333333,0.3885483870967742,2.3443548387096773,2.1098214285714287,2.0536290322580646,2.13,1.7173387096774193,1.9370833333333333,1.802016129032258,1.7903225806451613,1.7483333333333335,1.7903225806451613,1.4120833333333331,1.8028225806451614,3.0,3.0,2.0,3.0
FRK28,14.0,10.2,15.6,27.6,26.9,31.2,34.3,34.6,30.6,24.5,20.3,12.7,-5.8,-17.5,-9.6,-3.9,1.4,6.0,7.8,3.7,3.3,-2.2,-5.2,-9.4,3.897983870967742,-0.6058035714285713,4.022177419354839,11.9475,14.087096774193547,17.915833333333335,20.612903225806452,20.032661290322583,16.98875,11.631048387096774,6.25,3.14758064516129,79973.125,46.0095425,6.38418,744.625,7.816935483870967,1.9388392857142858,4.987500000000001,1.4779166666666665,3.0923387096774193,2.4704166666666665,1.8782258064516129,2.206854838709677,1.43875,1.928225806451613,1.7875,6.335483870967742,0.5336290322580646,0.6975892857142857,1.3116935483870968,3.108166666666667,3.3360080645161294,4.469083333333333,4.956370967741936,4.030685483870967,2.932125,1.5889919354838709,0.6322083333333333,0.3885483870967742,2.3443548387096773,2.1098214285714287,2.0536290322580646,2.13,1.7173387096774193,1.9370833333333333,1.802016129032258,1.7903225806451613,1.7483333333333335,1.7903225806451613,1.4120833333333331,1.8028225806451614,3.0,3.0,2.0,3.0
FRL01,17.6,18.8,19.3,27.7,28.0,32.2,36.3,37.1,32.5,27.7,20.5,18.7,-15.0,-25.6,-13.1,-6.2,-2.0,2.5,3.0,-1.0,-0.2,-4.0,-12.0,-15.5,4.799193548387096,0.42827380952380956,4.114516129032258,10.606666666666667,12.983870967741936,16.912222222222223,20.133870967741935,19.344086021505376,17.071388888888887,12.25994623655914,6.865833333333333,4.181451612903226,71431.0,44.083531666666666,6.3634525,976.0833333333334,2.5163978494623658,1.5883928571428574,4.080645161290323,3.3041666666666667,3.3336021505376343,2.681388888888889,1.2561827956989247,1.9774193548387098,0.5472222222222223,6.343279569892473,3.1083333333333334,1.2524193548387097,1.01747311827957,1.008154761904762,1.7343279569892471,3.199361111111111,3.3826881720430104,4.340277777777778,5.199892473118279,4.339301075268818,3.2418888888888886,1.833763440860215,0.8270277777777778,0.7179032258064516,2.988978494623656,2.11875,2.606720430107527,2.843888888888889,1.9163978494623655,1.8697222222222223,1.986021505376344,1.978763440860215,1.7891666666666668,2.2344086021505376,2.0169444444444444,2.013709677419355,3.0,3.0,3.0,3.0
FRL01,17.6,18.8,19.3,27.7,28.0,32.2,36.3,37.1,32.5,27.7,20.5,18.7,-15.0,-25.6,-13.1,-6.2,-2.0,2.5,3.0,-1.0,-0.2,-4.0,-12.0,-15.5,4.799193548387096,0.42827380952380956,4.114516129032258,10.606666666666667,12.983870967741936,16.912222222222223,20.133870967741935,19.344086021505376,17.071388888888887,12.25994623655914,6.865833333333333,4.181451612903226,71431.0,44.083531666666666,6.3634525,976.0833333333334,2.5163978494623658,1.5883928571428574,4.080645161290323,3.3041666666666667,3.3336021505376343,2.681388888888889,1.2561827956989247,1.9774193548387098,0.5472222222222223,6.343279569892473,3.1083333333333334,1.2524193548387097,1.01747311827957,1.008154761904762,1.7343279569892471,3.199361111111111,3.3826881720430104,4.340277777777778,5.199892473118279,4.339301075268818,3.2418888888888886,1.833763440860215,0.8270277777777778,0.7179032258064516,2.988978494623656,2.11875,2.606720430107527,2.843888888888889,1.9163978494623655,1.8697222222222223,1.986021505376344,1.978763440860215,1.7891666666666668,2.2344086021505376,2.0169444444444444,2.013709677419355,3.0,3.0,3.0,3.0
FRL02,14.7,15.8,16.0,25.6,28.3,32.4,35.4,36.2,32.4,27.3,18.6,15.9,-16.0,-26.1,-15.9,-9.2,-3.7,0.9,2.4,-2.7,-1.4,-6.0,-13.2,-14.7,2.502258064516129,-2.225,1.758709677419355,8.86,11.242903225806453,15.078999999999999,18.400967741935485,17.555806451612902,15.271666666666667,10.401290322580646,5.258666666666667,2.156774193548387,73797.1,44.609679,6.151689999999999,1240.7,4.157741935483871,1.3114285714285714,4.394193548387097,1.975,3.113225806451613,1.96,1.0325806451612904,2.342258064516129,0.5046666666666667,4.325483870967743,3.434,2.155483870967742,0.8052258064516129,0.8550714285714285,1.4189032258064516,3.0077000000000003,3.0999354838709676,4.058666666666666,4.887290322580645,3.9539677419354837,3.0374333333333334,1.7220967741935485,0.865,0.6091612903225807,3.023225806451613,2.4360714285714287,2.8403225806451613,3.0503333333333336,2.1745161290322583,2.165,2.3116129032258064,2.1954838709677422,2.0286666666666666,2.3483870967741933,2.3666666666666667,2.19741935483871,3.0,3.0,3.0,3.0
FRL02,14.7,15.8,16.0,25.6,28.3,32.4,35.4,36.2,32.4,27.3,18.6,15.9,-16.0,-26.1,-15.9,-9.2,-3.7,0.9,2.4,-2.7,-1.4,-6.0,-13.2,-14.7,2.502258064516129,-2.225,1.758709677419355,8.86,11.242903225806453,15.078999999999999,18.400967741935485,17.555806451612902,15.271666666666667,10.401290322580646,5.258666666666667,2.156774193548387,73797.1,44.609679,6.151689999999999,1240.7,4.157741935483871,1.3114285714285714,4.394193548387097,1.975,3.113225806451613,1.96,1.0325806451612904,2.342258064516129,0.5046666666666667,4.325483870967743,3.434,2.155483870967742,0.8052258064516129,0.8550714285714285,1.4189032258064516,3.0077000000000003,3.0999354838709676,4.058666666666666,4.887290322580645,3.9539677419354837,3.0374333333333334,1.7220967741935485,0.865,0.6091612903225807,3.023225806451613,2.4360714285714287,2.8403225806451613,3.0503333333333336,2.1745161290322583,2.165,2.3116129032258064,2.1954838709677422,2.0286666666666666,2.3483870967741933,2.3666666666666667,2.19741935483871,3.0,3.0,3.0,3.0
FRL03,19.7,15.2,19.6,26.9,27.9,31.3,35.4,35.0,32.7,27.2,22.0,21.7,-2.8,-11.2,-5.9,-0.6,2.1,7.3,10.4,8.8,5.9,-0.2,-3.4,-3.4,8.062903225806451,3.7827380952380953,6.869892473118279,12.66388888888889,15.176881720430108,19.00166666666667,22.116666666666667,22.49516129032258,19.524444444444445,15.149462365591399,9.772222222222222,7.78494623655914,70266.83333333333,43.85606833333333,7.1436166666666665,618.0,3.089247311827957,1.9327380952380953,5.68494623655914,5.302777777777778,3.4306451612903226,3.0205555555555557,1.4010752688172043,1.4338709677419355,0.8216666666666667,8.5,4.346111111111111,1.1048387096774193,1.4263440860215055,1.0910119047619047,1.9043548387096774,3.114833333333333,3.5523655913978494,4.4185,5.06747311827957,4.726612903225806,3.3197777777777775,2.0571505376344086,0.9942222222222222,1.0437096774193548,3.6865591397849466,2.1410714285714283,2.7301075268817203,2.667777777777778,1.8548387096774193,1.87,1.9698924731182794,2.0666666666666664,1.925,2.524731182795699,2.152222222222222,2.541935483870968,3.0,2.0,1.0,1.0
FRL03,19.7,15.2,19.6,26.9,27.9,31.3,35.4,35.0,32.7,27.2,22.0,21.7,-2.8,-11.2,-5.9,-0.6,2.1,7.3,10.4,8.8,5.9,-0.2,-3.4,-3.4,8.062903225806451,3.7827380952380953,6.869892473118279,12.66388888888889,15.176881720430108,19.00166666666667,22.116666666666667,22.49516129032258,19.524444444444445,15.149462365591399,9.772222222222222,7.78494623655914,70266.83333333333,43.85606833333333,7.1436166666666665,618.0,3.089247311827957,1.9327380952380953,5.68494623655914,5.302777777777778,3.4306451612903226,3.0205555555555557,1.4010752688172043,1.4338709677419355,0.8216666666666667,8.5,4.346111111111111,1.1048387096774193,1.4263440860215055,1.0910119047619047,1.9043548387096774,3.114833333333333,3.5523655913978494,4.4185,5.06747311827957,4.726612903225806,3.3197777777777775,2.0571505376344086,0.9942222222222222,1.0437096774193548,3.6865591397849466,2.1410714285714283,2.7301075268817203,2.667777777777778,1.8548387096774193,1.87,1.9698924731182794,2.0666666666666664,1.925,2.524731182795699,2.152222222222222,2.541935483870968,3.0,2.0,1.0,1.0
FRL04,20.3,17.2,20.3,28.1,29.3,34.0,37.5,38.5,33.3,27.7,22.6,20.6,-2.0,-5.8,-3.4,2.1,6.5,11.4,13.0,9.8,7.8,3.3,-1.1,-4.6,10.54692082111437,5.429545454545455,10.396480938416422,15.463939393939395,17.91348973607038,22.223030303030303,25.796480938416423,25.166862170087974,21.791212121212123,16.898533724340176,12.783030303030301,8.851319648093842,69093.27272727272,43.52278818181818,5.0520463636363635,80.36363636363636,2.558944281524927,1.3788961038961038,1.9313782991202346,2.554242424242424,2.3850439882697945,0.9524242424242425,0.5357771260997067,2.1824046920821116,0.18333333333333332,5.995307917888563,4.482424242424242,0.9612903225806452,1.485014662756598,1.5732142857142857,2.412375366568915,3.646333333333333,4.04366568914956,5.630969696969697,6.556568914956012,5.658064516129032,4.0577575757575755,2.3873900293255135,1.207878787878788,0.9718181818181818,4.215542521994135,4.401948051948052,4.7917888563049855,3.882727272727273,2.963636363636364,3.3484848484848486,3.1580645161290324,3.2589442815249265,2.79,3.802932551319648,3.584848484848485,3.1853372434017597,3.0,4.0,1.0,1.0
FRL05,20.8,17.0,22.2,28.5,28.6,33.3,36.8,37.3,34.9,28.2,21.9,21.7,-2.1,-5.6,-3.8,1.0,5.0,10.5,11.9,9.0,6.5,2.4,-1.6,-5.3,10.926881720430108,6.17202380952381,9.779032258064516,14.773888888888889,17.411827956989246,21.441388888888888,24.572311827956987,24.735483870967744,21.703333333333333,17.134946236559138,12.743333333333334,10.112096774193548,68097.16666666667,43.35476166666667,6.253239166666667,141.75,2.5755376344086023,1.9681547619047617,4.076612903225806,3.5663888888888886,2.593548387096774,1.725277777777778,0.8543010752688173,1.700268817204301,0.17194444444444443,9.115322580645161,5.475555555555555,1.2344086021505376,1.5986290322580647,1.289047619047619,2.2211290322580646,3.4659166666666668,3.905268817204301,5.045166666666667,5.899650537634408,5.396639784946236,3.8658055555555557,2.0863440860215055,1.1066666666666667,1.0901612903225808,4.087365591397849,2.5297619047619047,3.247311827956989,2.951388888888889,1.910483870967742,1.9447222222222222,2.195698924731183,2.2908602150537636,2.082777777777778,2.446236559139785,2.3094444444444444,2.5454301075268817,3.0,2.0,2.0,1.0
FRL06,20.5,17.8,21.4,28.7,29.3,34.1,38.6,39.7,33.9,29.0,23.0,19.1,-5.5,-11.5,-6.0,-1.9,3.3,5.5,6.1,5.8,3.4,-0.9,-6.6,-6.9,8.586559139784946,3.8452380952380953,8.500537634408602,14.142777777777777,16.586559139784946,20.685000000000002,24.409139784946237,23.52258064516129,20.225,15.143010752688172,10.517777777777779,6.83763440860215,71260.66666666667,43.99977,5.22541,279.5,2.463978494623656,0.9107142857142857,3.231720430107527,2.545,3.95752688172043,1.8222222222222222,0.4618279569892473,2.988709677419355,0.2961111111111111,5.145161290322581,5.0038888888888895,1.4903225806451612,1.1884408602150538,1.393095238095238,2.2089247311827958,3.5290000000000004,3.8478494623655917,5.245777777777778,6.396935483870967,5.251559139784946,3.8965,2.137741935483871,0.9700555555555557,0.8257526881720431,3.4016129032258067,3.857142857142857,3.8263440860215057,3.1194444444444445,2.532258064516129,2.958888888888889,2.8376344086021503,2.870967741935484,2.4844444444444442,3.1403225806451616,2.738888888888889,2.7408602150537633,3.0,2.0,2.0,3.0
FRM01,21.6,17.1,22.1,26.5,30.3,31.3,35.8,37.6,33.0,27.3,23.1,20.4,-0.3,-4.5,-3.1,1.1,5.9,9.3,12.8,10.3,4.3,3.0,0.4,-2.8,11.591290322580646,7.8125,10.788064516129033,14.934,16.983870967741936,20.718666666666667,24.210322580645162,24.8658064516129,21.921666666666667,18.14032258064516,13.932,11.18032258064516,61005.8,41.797934,8.971715000000001,199.9,2.395483870967742,4.2457142857142856,5.712580645161291,1.4746666666666666,3.640967741935484,2.3753333333333333,0.4361290322580645,0.7206451612903226,0.9239999999999999,4.70483870967742,3.681333333333334,1.4203225806451614,1.6749032258064518,1.4398928571428573,2.3113548387096774,3.5097333333333336,3.6106451612903223,4.990066666666666,5.938290322580645,5.456096774193549,4.151266666666667,2.6943870967741934,1.5046,1.386290322580645,5.3267741935483865,3.82,5.141935483870967,3.825,3.329677419354839,3.4636666666666662,3.7251612903225806,3.3312903225806454,3.5273333333333334,4.025483870967742,3.256333333333333,4.256129032258065,3.0,3.0,3.0,1.0
FRM02,22.0,16.7,21.7,26.4,29.8,33.3,35.5,36.0,30.8,28.8,22.3,22.7,-1.3,-7.5,-2.6,-1.1,3.0,8.7,11.4,9.8,6.8,3.9,0.8,-1.1,11.538940092165898,7.531632653061225,10.426958525345622,15.243809523809523,17.297926267281106,21.292857142857144,24.612442396313362,25.422350230414747,22.106428571428573,18.029493087557604,13.891666666666667,11.103917050691246,64107.0,42.479956428571434,9.266323571428572,199.21428571428572,1.3619815668202766,5.408418367346939,3.597235023041475,1.4519047619047618,3.124884792626728,1.789047619047619,0.28986175115207374,0.5223502304147465,1.0376190476190477,5.861751152073733,3.2676190476190476,1.6209677419354838,1.7802764976958525,1.4730867346938776,2.4463824884792627,3.647666666666667,3.8130414746543777,5.293380952380952,5.957926267281105,5.679516129032257,4.087214285714286,2.60684331797235,1.5076904761904761,1.391405529953917,4.958986175115207,3.8841836734693875,4.629953917050692,3.451428571428571,2.9463133640552996,3.1226190476190476,3.0822580645161293,3.1193548387096772,3.084047619047619,3.7587557603686634,3.3659523809523813,3.862442396313364,3.0,3.0,3.0,1.0
HR031,17.0,13.9,18.0,28.3,29.9,31.2,36.4,35.8,30.6,25.6,23.5,14.8,-6.9,-19.1,-14.4,-2.1,3.7,5.5,9.7,7.4,-1.0,-1.3,-7.3,-11.4,6.839112903225806,1.7633928571428572,6.102822580645161,14.720833333333333,18.375806451612902,20.86208333333333,22.72782258064516,23.98548387096774,19.100833333333334,15.087499999999999,9.887083333333333,5.133467741935483,76373.625,45.164135,14.55520875,329.125,3.683467741935484,6.770089285714286,5.846370967741936,1.965,2.663306451612903,3.25625,1.7991935483870967,2.7016129032258065,2.5475,4.990322580645161,4.693333333333333,2.456048387096774,0.7456854838709678,1.0760714285714286,1.446209677419355,3.2038749999999996,3.9244354838709676,4.80175,4.923508064516129,4.7770564516129035,3.0496666666666665,1.8961693548387097,0.95725,0.6463709677419355,2.129032258064516,3.2901785714285716,2.6524193548387096,1.9620833333333332,1.9254032258064515,2.1612500000000003,1.880241935483871,1.9891129032258066,1.7795833333333335,2.399193548387097,2.1883333333333335,1.9673387096774193,3.0,3.0,2.0,1.0
HR032,17.7,13.8,17.6,27.6,29.9,31.6,36.5,36.5,29.9,25.3,22.4,15.6,-6.7,-15.9,-14.6,-2.0,3.2,4.2,10.0,6.6,-2.4,-1.9,-4.5,-13.0,5.391612903225806,-0.5789285714285715,4.651290322580645,13.642666666666667,16.753225806451614,18.898,21.011612903225807,21.90516129032258,17.160666666666668,13.372258064516128,7.766333333333334,2.770322580645161,74426.2,44.684802999999995,15.323794999999999,496.7,3.5129032258064514,7.070714285714286,6.848064516129033,1.188,3.0064516129032257,3.3240000000000003,1.401935483870968,2.0477419354838706,1.8723333333333334,3.663870967741935,3.7083333333333335,2.849032258064516,0.7220967741935483,0.7464285714285714,1.325774193548387,3.1617333333333333,3.572870967741935,4.1865000000000006,4.619032258064516,4.178967741935484,2.8344666666666667,1.7225161290322581,0.8249333333333333,0.5189677419354839,2.0396774193548386,2.4589285714285714,2.2616129032258065,1.8536666666666668,1.6993548387096773,1.813,1.6603225806451614,1.6461290322580646,1.5310000000000001,2.126451612903226,1.8513333333333333,1.5874193548387097,3.0,3.0,3.0,1.0
HR033,17.9,14.7,18.9,28.8,31.2,32.6,36.9,36.7,31.0,26.8,23.3,16.2,-5.9,-16.6,-15.2,-1.9,3.2,4.8,10.5,7.7,-2.5,-0.8,-6.9,-14.0,8.517562724014338,4.322619047619048,8.459498207885304,15.652962962962963,19.540501792114696,22.035925925925927,24.15304659498208,25.309677419354838,20.627777777777776,16.963440860215055,12.034444444444444,6.743727598566308,72237.77777777778,44.18532888888888,15.414065555555556,186.33333333333334,2.922222222222222,5.259126984126984,6.535125448028674,0.8574074074074074,2.582437275985663,1.8833333333333333,0.8591397849462366,1.903584229390681,1.5844444444444445,3.0688172043010753,4.192592592592592,2.347670250896057,0.9123297491039426,1.1489285714285713,1.6225089605734768,3.3757407407407407,4.070215053763441,5.007629629629629,5.409534050179212,4.847168458781361,3.332148148148148,2.12326164874552,1.1759629629629629,0.7631899641577061,2.5673835125448026,3.0567460317460315,2.9691756272401433,2.285925925925926,1.9121863799283154,2.257037037037037,2.0476702508960574,1.9107526881720431,1.8981481481481481,2.7551971326164875,2.4044444444444446,2.0243727598566306,3.0,4.0,3.0,1.0
